x,y,order
222,69,532
221,69,533
220,69,534
219,69,535
218,69,536
217,69,537
216,69,538
215,69,539
214,69,540
213,69,541
212,70,542
211,70,543
210,70,544
209,70,545
208,70,546
207,70,547
206,70,548
205,70,549
204,70,550
203,70,551
202,70,552
201,69,553
200,69,554
199,69,555
198,69,556
197,69,557
196,69,558
195,69,559
194,68,560
193,68,561
192,68,562
191,67,563
190,67,564
189,66,565
188,66,566
187,65,567
186,65,568
185,64,569
184,63,570
183,63,571
182,62,572
181,61,573
180,60,574
179,59,575
179,58,576
178,57,577
178,56,578
178,55,579
177,54,580
177,53,581
177,52,582
177,51,583
177,50,584
177,49,585
177,48,586
177,47,587
178,46,588
178,45,589
178,44,590
178,43,591
179,42,592
179,41,593
179,40,594
180,39,595
180,38,596
180,37,597
181,36,598
181,35,599
181,34,600
182,33,601
182,32,602
182,31,603
182,30,604
183,29,605
183,28,606
183,27,607
184,26,608
184,25,609
184,24,610
185,23,611
185,22,612
185,21,613
185,20,614
185,19,615
186,18,616
186,17,617
185,16,618
184,15,619
183,14,620
182,13,621
181,12,622
180,11,623
179,11,624
178,10,625
177,10,626
176,9,627
175,9,628
174,8,629
173,8,630
172,8,631
171,7,632
170,7,633
169,7,634
168,7,635
167,7,636
166,7,637
165,7,638
164,7,639
163,7,640
162,7,641
161,7,642
160,7,643
159,8,644
158,8,645
157,8,646
156,8,647
155,8,648
154,9,649
153,9,650
152,9,651
151,10,652
150,10,653
149,11,654
148,11,655
147,12,656
146,12,657
145,13,658
144,13,659
143,14,660
142,15,661
141,16,662
140,16,663
139,17,664
138,18,665
137,19,666
136,20,667
135,21,668
134,22,669
133,23,670
133,24,671
132,25,672
132,26,673
132,27,674
132,28,675
132,29,676
132,30,677
132,31,678
132,32,679
133,33,680
133,34,681
133,35,682
134,36,683
135,37,684
135,38,685
136,39,686
136,40,687
137,41,688
137,42,689
138,43,690
138,44,691
139,45,692
139,46,693
139,47,694
139,48,695
140,49,696
140,50,697
140,51,698
140,52,699
140,53,700
140,54,701
140,55,702
140,56,703
139,57,704
139,58,705
138,59,706
138,60,707
137,61,708
136,62,709
135,63,710
134,64,711
133,65,712
132,66,713
131,66,714
130,67,715
129,67,716
128,68,717
127,68,718
126,69,719
125,69,720
124,69,721
123,69,722
122,70,723
121,70,724
120,70,725
119,70,726
118,71,727
117,71,728
116,71,729
115,71,730
114,71,731
113,71,732
112,71,733
111,71,734
110,72,735
109,72,736
108,72,737
107,72,738
106,72,739
105,72,740
104,72,741
103,72,742
102,72,743
101,72,744
100,72,745
99,72,746
98,72,747
97,72,748
96,71,749
95,71,750
94,71,751
93,71,752
92,71,753
91,71,754
90,71,755
89,71,756
88,71,757
87,70,758
86,70,759
85,70,760
84,70,761
83,70,762
82,70,763
81,70,764
80,69,765
79,69,766
78,69,767
77,69,768
76,68,769
75,68,770
74,68,771
73,67,772
72,67,773
71,67,774
70,67,775
69,66,776
68,66,777
67,65,778
66,65,779
65,65,780
64,64,781
63,64,782
62,64,783
62,65,784
62,66,785
63,67,786
63,68,787
63,69,788
63,70,789
63,71,790
63,72,791
63,73,792
63,74,793
64,75,794
64,76,795
64,77,796
64,78,797
64,79,798
64,80,799
64,81,800
64,82,801
64,83,802
64,84,803
64,85,804
64,86,805
64,87,806
64,88,807
64,89,808
64,90,809
64,91,810
64,92,811
64,93,812
63,94,813
63,95,814
63,96,815
63,97,816
63,98,817
63,99,818
63,100,819
63,101,820
63,102,821
62,103,822
62,104,823
62,105,824
62,106,825
62,107,826
62,108,827
61,109,828
61,110,829
61,111,830
60,112,831
60,113,832
60,114,833
59,115,834
59,116,835
59,117,836
59,118,837
58,119,838
58,120,839
57,121,840
57,122,841
56,123,842
56,124,843
55,125,844
54,126,845
54,127,846
53,128,847
52,129,848
51,130,849
50,131,850
49,131,851
48,132,852
47,132,853
46,133,854
45,133,855
44,133,856
43,133,857
42,134,858
41,134,859
40,134,860
39,133,861
38,133,862
37,133,863
36,132,864
35,132,865
34,131,866
33,131,867
32,130,868
31,130,869
30,129,870
29,129,871
28,128,872
27,127,873
26,126,874
25,126,875
24,126,876
23,125,877
22,125,878
21,125,879
20,125,880
19,126,881
18,126,882
17,127,883
16,128,884
15,129,885
14,129,886
14,130,887
13,131,888
12,132,889
12,133,890
11,134,891
11,135,892
10,136,893
10,137,894
9,138,895
9,139,896
9,140,897
8,141,898
8,142,899
8,143,900
8,144,901
